Sentiment: 0.0       Timestamp: 1557378898100   Tweet:   @i_womb @hightopdavid2 @MorganRebecka @Liz_Wheeler @AOC Why are you retweeting this? I'm pro choice 
Sentiment: 0.0       Timestamp: 1557378899184   Tweet:   @SlimWiggy @BernieSanders Actually he did. He's always been pro-choice. I've been in contact with hi
Sentiment: 0.4588    Timestamp: 1557378899230   Tweet:   Robb Butler @RobbButler2, Denmark, @uni_copenhagen taking part in the MTE session on #vaccine accept
Sentiment: -0.3182   Timestamp: 1557378902389   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557378905839   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.5994    Timestamp: 1557378915351   Tweet:   RT @TheRaDR: Another reason I suspect so many Jews are in favor of safe and legal abortion (83% pro 
Sentiment: 0.0       Timestamp: 1557378917528   Tweet:   RT @mediamonarchy: Oregon House passes vaccine exemption bill https://t.co/RAID2sAyOw
Sentiment: -0.8316   Timestamp: 1557378928055   Tweet:   Die allerletzten Vorbereitungen fur die Proteste gegen den "1000 Kreuze Marsch" laufen und wir hoffe
Sentiment: 0.0       Timestamp: 1557378928354   Tweet:   RT @DeBovengrondse: Pro-choice is te stil terwijl de anti-abortus beweging, of zoals onze Eva het no
Sentiment: 0.291     Timestamp: 1557378937470   Tweet:   when republicans don't want big government to tell us what we can and cannot do, unless it's giving 
Sentiment: -0.6486   Timestamp: 1557378943038   Tweet:   stupidity is contagious in this country
Sentiment: 0.296     Timestamp: 1557378943641   Tweet:   RT @OhNoSheTwitnt: Republicans aren't pro-life, they're bro-choice. Abortion is ok as long as it's t
Sentiment: -0.0454   Timestamp: 1557378943871   Tweet:   RT @brookiedom: Im sooo pro choice BUUUT everyone who says babies at 6 weeks aren't shit yet make me
Sentiment: -0.7003   Timestamp: 1557378946096   Tweet:   US teen who sued school over vaccine gets chickenpox 

No shit ?

https://t.co/nWvhWKi2TN via @SBSNe
Sentiment: 0.0       Timestamp: 1557378947075   Tweet:   RT @calixte_veerman: Zo zag het er voor de introductie van het #polio #vaccin in de U.S uit. Een bee
Sentiment: -0.3182   Timestamp: 1557378952088   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.3182   Timestamp: 1557378953754   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.4019    Timestamp: 1557378955303   Tweet:   RT @michaelshermer: "The thing that cured it [measles] was nutrition and clean water. Not the vaccin
Sentiment: -0.3182   Timestamp: 1557378956208   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.8658   Timestamp: 1557378961387   Tweet:   RT @RozarGary: We know now from 12 dead Doctors that there is cancer enzymes put into all vaccines w
Sentiment: -0.1531   Timestamp: 1557378963669   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: 0.0       Timestamp: 1557378964105   Tweet:   @jess_mc First off I am 100% pro choice.  But many on the pro life side are women, it is a false nar
Sentiment: -0.5574   Timestamp: 1557378966651   Tweet:   @PamAchii @BBCWorld Tell that to everyone who've died from Chicken Pox and all the other vaccine-pre
Sentiment: -0.5423   Timestamp: 1557378971880   Tweet:   u can have an opinion when u have to push a whole ass body out of ur vagina #prochoice
Sentiment: -0.3182   Timestamp: 1557378972595   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.0       Timestamp: 1557378978684   Tweet:   RT @Mak0Nakamura: amerikanoMa shin(hashika)Liu Xing ha2000Nian Yi Lai Zui Da noHuan Zhe Shu . 
1963-
Sentiment: 0.0       Timestamp: 1557378979147   Tweet:   RT @SonOfDadAndMom: Some people have asked how I can be pro-choice. The reasons are as follows:

1. 
Sentiment: 0.7964    Timestamp: 1557378980320   Tweet:   RT @fabbruh: Yes I have a child and yes I 10000% support Pro choice.
Sentiment: -0.8316   Timestamp: 1557378981812   Tweet:   RT @ASA_Muenchen: Die allerletzten Vorbereitungen fur die Proteste gegen den "1000 Kreuze Marsch" la
Sentiment: 0.34      Timestamp: 1557378982638   Tweet:   RT @JoshuaCash_: Play stupid games win stupid prizes https://t.co/2x8SX5rFbL
Sentiment: -0.8728   Timestamp: 1557378984487   Tweet:   RT @thereal_truther: Comparing vaccines to the Holocaust is horrible.

Claiming vaccines are MORE ev
Sentiment: -0.3182   Timestamp: 1557378988619   Tweet:   "Tension over abortion has been simmering for years between the Russian Orthodox Church and the gove
Sentiment: -0.1531   Timestamp: 1557378992760   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: 0.0       Timestamp: 1557378993190   Tweet:   RT @RobertKennedyJr: What are we doing to our children? @CBSNews reports sharp unexplained rises in 
Sentiment: 0.0       Timestamp: 1557378993771   Tweet:   RT @jeugdartsen: HPV prevalence drops by 86% since introduction of vaccine - https://t.co/Qmre5UUXVl
Sentiment: -0.3182   Timestamp: 1557378997701   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
